측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),일산화탄소농도(ppm)
20191030,시흥대로,0.048,0.015,,0.004,24.0,11.0,0.6
20191030,신촌로,0.049,0.009,,0.004,34.0,17.0,0.7
20191030,양천구,0.037,0.022,,0.006,33.0,12.0,0.5
20191030,영등포구,0.031,0.015,,0.001,27.0,11.0,0.4
20191030,영등포로,0.046,0.01,,0.003,31.0,13.0,0.6
20191030,올림픽공원,0.025,0.012,,0.002,27.0,10.0,0.5
20191030,용산구,0.031,0.015,,0.003,18.0,8.0,0.4
20191030,은평구,0.025,0.02,,0.004,22.0,10.0,0.6
20191030,을지로(금속),,,,,20.0,18.0,
20191030,을지인쇄골목1(인쇄골목),,,,,78.0,25.0,
20191030,을지인쇄골목2(인쇄골목),,,,,17.0,15.0,
20191030,자연사박물관,,,,,24.0,10.0,
20191030,정릉로,0.084,0.004,,0.004,22.0,11.0,0.5
20191030,종로,0.03,0.014,,0.003,20.0,8.0,0.4
20191030,종로구,0.03,0.014,,0.003,25.0,12.0,0.5
20191030,중구,0.034,0.015,,0.003,23.0,11.0,0.5
20191030,중랑구,0.028,0.016,,0.002,26.0,8.0,0.4
20191030,천호대로,0.041,0.01,,0.003,34.0,12.0,0.5
20191030,청계천(청계천로),,,,,16.0,15.0,
20191030,청계천로,0.037,0.012,,0.004,27.0,13.0,0.6
20191030,파출소1(태평로),,,,,23.0,19.0,
20191030,파출소2(명동),,,,,18.0,16.0,
20191030,학교1(덕수초),,,,,13.0,12.0,
20191030,학교2(재동초),,,,,12.0,11.0,
20191030,학교3(운현초),,,,,15.0,12.0,
20191030,학교4(금화초),,,,,15.0,14.0,
20191030,학교5(효제초),,,,,14.0,13.0,
20191030,학교6(충무초),,,,,14.0,13.0,
20191030,학교7(창덕여중),,,,,15.0,14.0,
20191030,학교8(덕성여중),,,,,12.0,12.0,
20191030,한강대로,0.038,0.013,,0.004,26.0,10.0,0.7
20191030,행주,0.03,0.017,,0.004,28.0,10.0,0.4
20191030,홍릉로,0.034,0.012,,0.003,34.0,16.0,0.6
20191030,화랑로,0.031,0.01,,0.002,32.0,11.0,0.4
20191029,강남구,0.024,0.023,,0.003,118.0,19.0,0.5
20191029,강남구청1(SGA),,,,,19.0,16.0,
20191029,강남구청2(랩코),,,,,13.0,10.0,
20191029,강남구청3(센트리),,,,,87.0,28.0,
20191029,강동구,0.024,0.02,,0.003,109.0,23.0,0.5
20191029,강변북로,0.04,0.011,,0.005,98.0,21.0,0.5
20191029,강북구,0.012,0.023,,0.002,123.0,25.0,0.4
20191029,강서구,0.021,0.022,,0.004,118.0,22.0,0.4
20191029,공사장1(삼성병원),,,,,123.0,33.0,
20191029,공사장2(신문로),,,,,110.0,36.0,
20191029,공사장3(효제동),,,,,148.0,52.0,
20191029,공사장4(저동2지구),,,,,142.0,54.0,
20191029,공사장5(효제동),,,,,157.0,56.0,
20191029,공사장6(세운재정비촉진지구),,,,,167.0,54.0,
20191029,공사장7,,,,,120.0,39.0,
20191029,공원1(종묘),,,,,15.0,13.0,
20191029,공원2(경희궁),,,,,14.0,13.0,
20191029,공항대로,0.032,0.014,,0.004,104.0,19.0,0.4
20191029,관악구,0.013,0.009,,0.003,115.0,17.0,0.4
20191029,관악산,0.011,0.036,,0.004,142.0,27.0,0.4
20191029,광진구,0.02,0.021,,0.002,117.0,24.0,0.5
20191029,구로구,0.021,0.025,,0.004,103.0,28.0,0.3
20191029,궁동,0.019,0.014,,0.004,90.0,16.0,0.4
20191029,금천구,0.025,0.016,,0.003,92.0,23.0,0.4
20191029,남산,0.007,0.027,,0.004,146.0,18.0,0.5
20191029,노원구,0.011,0.019,,0.004,73.0,20.0,0.5
20191029,도로변1(광화문역),,,,,12.0,11.0,
20191029,도로변10(종로5가-2),,,,,77.0,23.0,
20191029,도로변2(종로5가),,,,,16.0,14.0,
20191029,도로변3(종각역),,,,,20.0,17.0,
20191029,도로변4(을지로입구역),,,,,15.0,13.0,
20191029,도로변5(명동역),,,,,15.0,13.0,
20191029,도로변6(종로3가역),,,,,22.0,19.0,
20191029,도로변7(충무로역),,,,,16.0,14.0,
20191029,도로변8(경복궁역),,,,,17.0,15.0,
20191029,도로변9(동대문역사공원역),,,,,18.0,16.0,
20191029,도봉구,0.014,0.027,,0.002,89.0,18.0,0.4
20191029,동대문구,0.022,0.021,,0.002,103.0,14.0,0.5
20191029,동작구,0.022,0.018,,0.003,115.0,21.0,0.4
20191029,동작대로,0.037,0.017,,0.006,106.0,17.0,0.4
20191029,마포구,0.026,0.019,,0.003,119.0,22.0,0.5
20191029,마포아트센터,0.021,0.023,,0.003,99.0,15.0,0.3
20191029,북한산,0.007,0.026,,0.003,87.0,17.0,0.3
20191029,서대문구,0.016,0.022,,0.003,97.0,17.0,0.7
20191029,서울숲,0.02,0.016,,0.004,102.0,15.0,1.1
20191029,서초구,0.022,0.026,,0.003,126.0,26.0,0.3
20191029,성동구,0.027,0.02,,0.003,104.0,22.0,0.4
20191029,성북구,0.023,0.023,,0.002,113.0,19.0,0.5
20191029,세곡,0.026,0.013,,0.003,88.0,15.0,0.5
20191029,송파구,0.027,0.02,,0.003,84.0,24.0,0.5
20191029,시장1(통인시장),,,,,15.0,12.0,
20191029,시장2(남대문시장),,,,,17.0,13.0,
20191029,시장3(중부시장),,,,,15.0,13.0,
20191029,시장4(방산시장),,,,,14.0,13.0,
20191029,시장5(동대문쇼핑센터),,,,,17.0,14.0,
20191029,시흥대로,0.035,0.018,,0.004,98.0,19.0,0.5
20191029,신촌로,0.043,0.012,,0.004,125.0,26.0,0.7
20191029,양천구,0.023,0.029,,0.006,130.0,21.0,0.4
20191029,영등포구,0.023,0.02,,0.001,96.0,21.0,0.4
20191029,영등포로,0.038,0.012,,0.003,122.0,19.0,0.6
20191029,올림픽공원,0.018,0.017,,0.002,92.0,15.0,0.6
20191029,용산구,0.025,0.017,,0.003,89.0,15.0,0.4
20191029,은평구,0.019,0.024,,0.004,90.0,20.0,0.6
20191029,을지로(금속),,,,,22.0,18.0,
20191029,을지인쇄골목1(인쇄골목),,,,,179.0,49.0,
20191029,을지인쇄골목2(인쇄골목),,,,,16.0,14.0,
20191029,자연사박물관,,,,,124.0,20.0,
20191029,정릉로,0.077,0.006,,0.004,88.0,23.0,0.5
20191029,종로,0.019,0.021,,0.003,81.0,14.0,0.4
20191029,종로구,0.021,0.018,,0.003,65.0,15.0,0.5
20191029,중구,0.022,0.021,,0.003,92.0,17.0,0.4
20191029,중랑구,0.021,0.021,,0.002,108.0,14.0,0.5
20191029,천호대로,0.035,0.017,,0.003,99.0,17.0,0.5
20191029,청계천(청계천로),,,,,15.0,13.0,
20191029,청계천로,0.028,0.019,,0.004,94.0,19.0,0.6
20191029,파출소1(태평로),,,,,22.0,17.0,
20191029,파출소2(명동),,,,,17.0,15.0,
20191029,학교1(덕수초),,,,,13.0,12.0,
20191029,학교2(재동초),,,,,13.0,11.0,
20191029,학교3(운현초),,,,,18.0,12.0,
20191029,학교4(금화초),,,,,14.0,12.0,
20191029,학교5(효제초),,,,,14.0,12.0,
20191029,학교6(충무초),,,,,14.0,12.0,
20191029,학교7(창덕여중),,,,,14.0,12.0,
20191029,학교8(덕성여중),,,,,14.0,11.0,
20191029,한강대로,0.031,0.017,,0.004,104.0,19.0,0.7
20191029,행주,0.02,0.022,,0.004,131.0,18.0,0.6
20191029,홍릉로,0.03,0.017,,0.003,105.0,20.0,0.7
20191029,화랑로,0.027,0.014,,0.002,91.0,17.0,0.4
20191028,강남구,0.033,0.02,,0.003,33.0,18.0,0.5
20191028,강남구청1(SGA),,,,,32.0,27.0,
20191028,강남구청2(랩코),,,,,33.0,27.0,
20191028,강남구청3(센트리),,,,,40.0,29.0,
20191028,강동구,0.028,0.019,,0.003,41.0,23.0,0.5
20191028,강변북로,0.048,0.012,,0.005,32.0,21.0,0.5
20191028,강북구,0.026,0.019,,0.003,34.0,20.0,0.5
20191028,강서구,0.033,0.022,,0.004,32.0,20.0,0.5
20191028,공사장1(삼성병원),,,,,36.0,20.0,
20191028,공사장2(신문로),,,,,74.0,30.0,
20191028,공사장3(효제동),,,,,65.0,32.0,
20191028,공사장4(저동2지구),,,,,38.0,28.0,
20191028,공사장5(효제동),,,,,60.0,36.0,
20191028,공사장6(세운재정비촉진지구),,,,,84.0,34.0,
20191028,공사장7,,,,,41.0,29.0,
20191028,공원1(종묘),,,,,32.0,26.0,
20191028,공원2(경희궁),,,,,31.0,27.0,
20191028,공항대로,0.036,0.017,,0.005,33.0,17.0,0.5
20191028,관악구,0.018,0.013,,0.003,31.0,15.0,0.5
20191028,관악산,0.011,0.053,,0.005,27.0,16.0,0.5
20191028,광진구,0.024,0.02,,0.003,38.0,23.0,0.5
20191028,구로구,0.031,0.025,,0.004,25.0,16.0,0.4
20191028,궁동,0.024,0.017,,0.004,28.0,17.0,0.4
20191028,금천구,0.032,0.017,,0.003,23.0,16.0,0.5
20191028,남산,0.007,0.028,,0.004,29.0,17.0,0.6
20191028,노원구,0.018,0.017,,0.004,28.0,22.0,0.5
20191028,도로변1(광화문역),,,,,28.0,25.0,
20191028,도로변10(종로5가-2),,,,,25.0,16.0,
20191028,도로변2(종로5가),,,,,34.0,28.0,
20191028,도로변3(종각역),,,,,37.0,30.0,
20191028,도로변4(을지로입구역),,,,,34.0,28.0,
20191028,도로변5(명동역),,,,,34.0,28.0,
20191028,도로변6(종로3가역),,,,,34.0,28.0,
20191028,도로변7(충무로역),,,,,35.0,29.0,
20191028,도로변8(경복궁역),,,,,32.0,27.0,
20191028,도로변9(동대문역사공원역),,,,,34.0,28.0,
20191028,도봉구,0.024,0.022,,0.003,22.0,15.0,0.6
20191028,동대문구,0.031,0.019,,0.003,31.0,17.0,0.5
20191028,동작구,0.029,0.02,,0.004,30.0,19.0,0.4
20191028,동작대로,0.047,0.015,,0.006,29.0,13.0,0.5
20191028,마포구,0.035,0.018,,0.003,31.0,19.0,0.6
20191028,마포아트센터,0.033,0.022,,0.004,30.0,17.0,0.3
20191028,북한산,0.016,0.026,,0.003,27.0,13.0,0.4
20191028,서대문구,0.028,0.021,,0.004,31.0,16.0,0.8
20191028,서울숲,0.025,0.016,,0.004,31.0,16.0,1.2
20191028,서초구,0.032,0.025,,0.003,30.0,17.0,0.4
20191028,성동구,0.032,0.021,,0.002,28.0,18.0,0.5
20191028,성북구,0.035,0.016,,0.003,41.0,17.0,0.6
20191028,세곡,0.023,0.02,,0.003,24.0,14.0,0.5
20191028,송파구,0.029,0.026,,0.003,29.0,18.0,0.5
20191028,시장1(통인시장),,,,,32.0,26.0,
20191028,시장2(남대문시장),,,,,34.0,28.0,
20191028,시장3(중부시장),,,,,32.0,27.0,
20191028,시장4(방산시장),,,,,33.0,28.0,
20191028,시장5(동대문쇼핑센터),,,,,36.0,29.0,
20191028,시흥대로,0.053,0.015,,0.004,28.0,18.0,0.7
20191028,신촌로,0.046,0.014,,0.004,36.0,22.0,0.7
20191028,양천구,0.035,0.028,,0.007,35.0,20.0,0.6
20191028,영등포구,0.032,0.019,,0.003,28.0,20.0,0.5
20191028,영등포로,0.047,0.013,,0.004,37.0,23.0,0.7
20191028,올림픽공원,0.022,0.019,,0.002,28.0,15.0,0.6
20191028,용산구,0.035,0.018,,0.004,26.0,18.0,0.5
20191028,은평구,0.031,0.025,,0.005,29.0,20.0,0.7
20191028,을지로(금속),,,,,39.0,32.0,
20191028,을지인쇄골목1(인쇄골목),,,,,68.0,33.0,
20191028,을지인쇄골목2(인쇄골목),,,,,32.0,27.0,
20191028,자연사박물관,,,,,26.0,16.0,
20191028,정릉로,0.09,0.005,,0.004,31.0,23.0,0.6
20191028,종로,0.039,0.013,,0.004,26.0,15.0,0.6
20191028,종로구,0.033,0.016,,0.004,30.0,20.0,0.5
20191028,중구,0.042,0.014,,0.004,28.0,19.0,0.6
20191028,중랑구,0.028,0.02,,0.003,32.0,15.0,0.5
20191028,천호대로,0.04,0.015,,0.003,37.0,20.0,0.5
20191028,청계천(청계천로),,,,,34.0,28.0,
20191028,청계천로,0.042,0.014,,0.005,32.0,23.0,0.9
20191028,파출소1(태평로),,,,,35.0,28.0,
20191028,파출소2(명동),,,,,33.0,28.0,
20191028,학교1(덕수초),,,,,30.0,26.0,
20191028,학교2(재동초),,,,,31.0,26.0,
20191028,학교3(운현초),,,,,31.0,25.0,
20191028,학교4(금화초),,,,,34.0,28.0,
20191028,학교5(효제초),,,,,31.0,26.0,
20191028,학교6(충무초),,,,,30.0,25.0,
20191028,학교7(창덕여중),,,,,32.0,27.0,
20191028,학교8(덕성여중),,,,,29.0,25.0,
20191028,한강대로,0.044,0.013,,0.005,37.0,21.0,0.9
20191028,행주,0.034,0.019,,0.004,33.0,16.0,0.8
20191028,홍릉로,0.036,0.013,,0.004,40.0,22.0,0.7
20191028,화랑로,0.031,0.014,,0.002,35.0,19.0,0.4
20191027,강남구,0.023,0.024,,0.003,27.0,14.0,0.5
20191027,강남구청1(SGA),,,,,21.0,19.0,
20191027,강남구청2(랩코),,,,,24.0,21.0,
20191027,강남구청3(센트리),,,,,33.0,24.0,
20191027,강동구,0.024,0.016,,0.003,33.0,18.0,0.5
20191027,강변북로,0.034,0.016,,0.004,24.0,14.0,0.5
20191027,강북구,0.014,0.022,,0.002,29.0,18.0,0.4
20191027,강서구,0.024,0.023,,0.004,25.0,15.0,0.4
20191027,공사장1(삼성병원),,,,,28.0,17.0,
20191027,공사장2(신문로),,,,,30.0,19.0,
20191027,공사장3(효제동),,,,,27.0,19.0,
20191027,공사장4(저동2지구),,,,,32.0,21.0,
20191027,공사장5(효제동),,,,,37.0,23.0,
20191027,공사장6(세운재정비촉진지구),,,,,57.0,24.0,
20191027,공사장7,,,,,33.0,22.0,
20191027,공원1(종묘),,,,,22.0,20.0,
20191027,공원2(경희궁),,,,,22.0,20.0,
20191027,공항대로,0.027,0.015,,0.004,27.0,13.0,0.4
20191027,관악구,0.012,0.01,,0.003,26.0,13.0,0.4
20191027,관악산,0.009,0.029,,0.003,24.0,13.0,0.4
20191027,광진구,0.019,0.02,,0.002,31.0,17.0,0.5
20191027,구로구,0.021,0.031,,0.004,19.0,7.0,0.3
20191027,궁동,0.02,0.014,,0.004,23.0,14.0,0.4
20191027,금천구,0.022,0.02,,0.003,21.0,14.0,0.4
20191027,남산,0.007,0.03,,0.004,27.0,14.0,0.5
20191027,노원구,0.013,0.016,,0.004,26.0,19.0,0.5
20191027,도로변1(광화문역),,,,,19.0,17.0,
20191027,도로변10(종로5가-2),,,,,22.0,13.0,
20191027,도로변2(종로5가),,,,,23.0,20.0,
20191027,도로변3(종각역),,,,,24.0,21.0,
20191027,도로변4(을지로입구역),,,,,23.0,21.0,
20191027,도로변5(명동역),,,,,25.0,22.0,
20191027,도로변6(종로3가역),,,,,26.0,22.0,
20191027,도로변7(충무로역),,,,,25.0,22.0,
20191027,도로변8(경복궁역),,,,,23.0,21.0,
20191027,도로변9(동대문역사공원역),,,,,26.0,23.0,
20191027,도봉구,0.018,0.022,,0.002,20.0,13.0,0.5
20191027,동대문구,0.021,0.022,,0.002,27.0,12.0,0.5
20191027,동작구,0.02,0.021,,0.003,26.0,16.0,0.3
20191027,동작대로,0.036,0.018,,0.006,22.0,8.0,0.5
20191027,마포구,0.027,0.0,,0.003,25.0,14.0,0.5
20191027,마포아트센터,0.018,0.028,,0.003,24.0,13.0,0.3
20191027,북한산,0.007,0.029,,0.003,21.0,9.0,0.4
20191027,서대문구,0.016,0.025,,0.004,23.0,11.0,0.7
20191027,서울숲,0.018,0.019,,0.004,31.0,14.0,1.1
20191027,서초구,0.023,0.028,,0.003,19.0,10.0,0.3
20191027,성동구,0.022,0.024,,0.002,23.0,14.0,0.4
20191027,성북구,0.023,0.021,,0.002,33.0,12.0,0.6
20191027,세곡,0.024,0.015,,0.003,21.0,12.0,0.5
20191027,송파구,0.026,0.022,,0.003,25.0,14.0,0.5
20191027,시장1(통인시장),,,,,21.0,19.0,
20191027,시장2(남대문시장),,,,,25.0,22.0,
20191027,시장3(중부시장),,,,,22.0,20.0,
20191027,시장4(방산시장),,,,,22.0,20.0,
20191027,시장5(동대문쇼핑센터),,,,,27.0,23.0,
20191027,시흥대로,0.037,0.02,,0.004,22.0,14.0,0.6
20191027,신촌로,0.038,0.015,,0.003,33.0,20.0,0.6
20191027,양천구,0.025,0.031,,0.006,27.0,15.0,0.5
20191027,영등포구,0.021,0.024,,0.003,20.0,12.0,0.3
20191027,영등포로,0.032,0.018,,0.003,28.0,16.0,0.5
20191027,올림픽공원,0.018,0.016,,0.002,26.0,14.0,0.6
20191027,용산구,0.022,0.022,,0.003,18.0,13.0,0.4
20191027,은평구,0.019,0.026,,0.004,23.0,12.0,0.5
20191027,을지로(금속),,,,,24.0,21.0,
20191027,을지인쇄골목1(인쇄골목),,,,,38.0,20.0,
20191027,을지인쇄골목2(인쇄골목),,,,,22.0,19.0,
20191027,자연사박물관,,,,,24.0,13.0,
20191027,정릉로,0.073,0.006,,0.004,23.0,16.0,0.5
20191027,종로,0.02,0.023,,0.003,19.0,11.0,0.3
20191027,종로구,0.019,0.02,,0.003,23.0,14.0,0.4
20191027,중구,0.023,0.023,,0.003,22.0,14.0,0.4
20191027,중랑구,0.021,0.02,,0.002,27.0,12.0,0.5
20191027,천호대로,0.032,0.014,,0.003,31.0,16.0,0.5
20191027,청계천(청계천로),,,,,26.0,23.0,
20191027,청계천로,0.025,0.021,,0.004,25.0,16.0,0.5
20191027,파출소1(태평로),,,,,25.0,21.0,
20191027,파출소2(명동),,,,,27.0,24.0,
20191027,학교1(덕수초),,,,,21.0,19.0,
20191027,학교2(재동초),,,,,20.0,18.0,
20191027,학교3(운현초),,,,,22.0,19.0,
20191027,학교4(금화초),,,,,24.0,22.0,
20191027,학교5(효제초),,,,,21.0,19.0,
20191027,학교6(충무초),,,,,21.0,19.0,
20191027,학교7(창덕여중),,,,,23.0,20.0,
20191027,학교8(덕성여중),,,,,22.0,19.0,
20191027,한강대로,0.028,0.021,,0.004,23.0,13.0,0.7
20191027,행주,0.024,0.021,,0.004,25.0,13.0,0.7
20191027,홍릉로,0.024,0.02,,0.003,31.0,18.0,0.6
20191027,화랑로,0.026,0.013,,0.002,31.0,15.0,0.5
20191026,강남구,0.015,0.025,,0.002,25.0,12.0,0.4
20191026,강남구청1(SGA),,,,,23.0,21.0,
20191026,강남구청2(랩코),,,,,24.0,20.0,
20191026,강남구청3(센트리),,,,,34.0,24.0,
20191026,강동구,0.015,0.022,,0.003,31.0,16.0,0.4
20191026,강변북로,0.03,0.015,,0.004,22.0,13.0,0.4
20191026,강북구,0.008,0.024,,0.002,26.0,16.0,0.3
20191026,강서구,0.014,0.024,,0.003,24.0,15.0,0.3
20191026,공사장1(삼성병원),,,,,28.0,16.0,
20191026,공사장2(신문로),,,,,56.0,23.0,
20191026,공사장3(효제동),,,,,46.0,26.0,
20191026,공사장4(저동2지구),,,,,32.0,22.0,
20191026,공사장5(효제동),,,,,42.0,26.0,
20191026,공사장6(세운재정비촉진지구),,,,,39.0,22.0,
20191026,공사장7,,,,,33.0,23.0,
20191026,공원1(종묘),,,,,23.0,20.0,
20191026,공원2(경희궁),,,,,23.0,21.0,
20191026,공항대로,0.022,0.017,,0.004,26.0,13.0,0.4
20191026,관악구,0.01,0.009,,0.003,25.0,12.0,0.3
20191026,관악산,0.011,0.023,,0.003,26.0,14.0,0.4
20191026,광진구,0.013,0.023,,0.002,27.0,17.0,0.4
20191026,구로구,0.013,0.031,,0.003,17.0,7.0,0.2
20191026,궁동,0.013,0.017,,0.004,20.0,11.0,0.4
20191026,금천구,0.017,0.019,,0.003,22.0,14.0,0.3
20191026,남산,0.007,0.026,,0.003,25.0,12.0,0.4
20191026,노원구,0.007,0.022,,0.004,23.0,15.0,0.4
20191026,도로변1(광화문역),,,,,20.0,19.0,
20191026,도로변10(종로5가-2),,,,,22.0,13.0,
20191026,도로변2(종로5가),,,,,24.0,21.0,
20191026,도로변3(종각역),,,,,27.0,23.0,
20191026,도로변4(을지로입구역),,,,,24.0,21.0,
20191026,도로변5(명동역),,,,,25.0,22.0,
20191026,도로변6(종로3가역),,,,,26.0,23.0,
20191026,도로변7(충무로역),,,,,26.0,22.0,
20191026,도로변8(경복궁역),,,,,26.0,23.0,
20191026,도로변9(동대문역사공원역),,,,,25.0,22.0,
20191026,도봉구,0.01,0.027,,0.002,16.0,10.0,0.4
20191026,동대문구,0.013,0.022,,0.002,23.0,11.0,0.4
20191026,동작구,0.015,0.02,,0.003,26.0,15.0,0.3
20191026,동작대로,0.028,0.018,,0.005,22.0,7.0,0.4
20191026,마포구,0.017,0.0,,0.002,24.0,12.0,0.4
20191026,마포아트센터,0.013,0.027,,0.003,23.0,12.0,0.2
20191026,북한산,0.006,0.024,,0.002,19.0,10.0,0.4
20191026,서대문구,0.012,0.023,,0.003,23.0,11.0,0.5
20191026,서울숲,0.014,0.02,,0.004,30.0,12.0,1.0
20191026,서초구,0.017,0.027,,0.003,19.0,12.0,0.2
20191026,성동구,0.018,0.022,,0.002,23.0,14.0,0.3
20191026,성북구,0.014,0.024,,0.002,30.0,10.0,0.4
20191026,세곡,0.02,0.016,,0.003,21.0,11.0,0.4
20191026,송파구,0.019,0.023,,0.002,24.0,13.0,0.4
20191026,시장1(통인시장),,,,,23.0,20.0,
20191026,시장2(남대문시장),,,,,25.0,22.0,
20191026,시장3(중부시장),,,,,22.0,20.0,
20191026,시장4(방산시장),,,,,23.0,21.0,
20191026,시장5(동대문쇼핑센터),,,,,27.0,22.0,
20191026,시흥대로,0.024,0.021,,0.003,21.0,13.0,0.4
20191026,신촌로,0.032,0.014,,0.003,30.0,19.0,0.6
20191026,양천구,0.015,0.032,,0.005,27.0,14.0,0.4
20191026,영등포구,0.016,0.022,,0.002,21.0,14.0,0.2
20191026,영등포로,0.029,0.015,,0.003,26.0,15.0,0.5
20191026,올림픽공원,0.012,0.021,,0.002,23.0,12.0,0.5
20191026,용산구,0.02,0.019,,0.003,18.0,12.0,0.3
20191026,은평구,0.013,0.026,,0.004,24.0,14.0,0.5
20191026,을지로(금속),,,,,25.0,22.0,
20191026,을지인쇄골목1(인쇄골목),,,,,50.0,23.0,
20191026,을지인쇄골목2(인쇄골목),,,,,23.0,20.0,
20191026,자연사박물관,,,,,23.0,13.0,
20191026,정릉로,0.044,0.007,,0.003,20.0,14.0,0.4
20191026,종로,0.016,0.022,,0.003,19.0,11.0,0.3
20191026,종로구,0.014,0.019,,0.003,22.0,14.0,0.4
20191026,중구,0.015,0.023,,0.002,20.0,12.0,0.4
20191026,중랑구,0.014,0.022,,0.002,25.0,10.0,0.4
20191026,천호대로,0.025,0.019,,0.003,28.0,13.0,0.4
20191026,청계천(청계천로),,,,,25.0,22.0,
20191026,청계천로,0.019,0.021,,0.003,24.0,15.0,0.5
20191026,파출소1(태평로),,,,,26.0,22.0,
20191026,파출소2(명동),,,,,27.0,23.0,
20191026,학교1(덕수초),,,,,22.0,20.0,
20191026,학교2(재동초),,,,,21.0,19.0,
20191026,학교3(운현초),,,,,22.0,19.0,
20191026,학교4(금화초),,,,,24.0,22.0,
20191026,학교5(효제초),,,,,22.0,20.0,
20191026,학교6(충무초),,,,,22.0,20.0,
20191026,학교7(창덕여중),,,,,23.0,21.0,
20191026,학교8(덕성여중),,,,,22.0,20.0,
20191026,한강대로,0.021,0.02,,0.004,20.0,11.0,0.5
20191026,행주,0.014,0.025,,0.004,24.0,12.0,0.6
20191026,홍릉로,0.019,0.02,,0.003,30.0,16.0,0.6
20191026,화랑로,0.019,0.018,,0.002,27.0,13.0,0.3
20191025,강남구,0.028,0.026,,0.003,26.0,11.0,0.4
20191025,강남구청1(SGA),,,,,16.0,14.0,
20191025,강남구청2(랩코),,,,,14.0,12.0,
20191025,강남구청3(센트리),,,,,27.0,16.0,
20191025,강동구,0.022,0.027,,0.003,28.0,13.0,0.4
20191025,강변북로,0.044,0.015,,0.004,23.0,10.0,0.4
20191025,강북구,0.013,0.028,,0.002,26.0,13.0,0.3
20191025,강서구,0.024,0.025,,0.004,33.0,16.0,0.4
20191025,공사장1(삼성병원),,,,,23.0,11.0,
20191025,공사장2(신문로),,,,,122.0,27.0,
20191025,공사장3(효제동),,,,,62.0,28.0,
20191025,공사장4(저동2지구),,,,,29.0,17.0,
20191025,공사장5(효제동),,,,,42.0,23.0,
20191025,공사장6(세운재정비촉진지구),,,,,46.0,20.0,
20191025,공사장7,,,,,33.0,18.0,
20191025,공원1(종묘),,,,,14.0,13.0,
20191025,공원2(경희궁),,,,,13.0,12.0,
20191025,공항대로,0.041,0.014,,0.004,36.0,15.0,0.4
20191025,관악구,0.017,0.018,,0.003,28.0,11.0,0.4
20191025,관악산,0.014,0.032,,0.003,28.0,12.0,0.4
20191025,광진구,0.02,0.025,,0.002,26.0,13.0,0.7
20191025,구로구,0.024,0.032,,0.004,19.0,6.0,0.3
20191025,궁동,0.028,0.014,,0.004,27.0,13.0,0.4
20191025,금천구,0.026,0.022,,0.003,22.0,12.0,0.3
20191025,남산,0.007,0.034,,0.003,26.0,13.0,0.5
20191025,노원구,0.011,0.025,,0.004,23.0,13.0,0.3
20191025,도로변1(광화문역),,,,,12.0,12.0,
20191025,도로변10(종로5가-2),,,,,18.0,9.0,
20191025,도로변2(종로5가),,,,,15.0,13.0,
20191025,도로변3(종각역),,,,,17.0,15.0,
20191025,도로변5(명동역),,,,,16.0,14.0,
20191025,도로변6(종로3가역),,,,,17.0,15.0,
20191025,도로변7(충무로역),,,,,16.0,15.0,
20191025,도로변8(경복궁역),,,,,15.0,14.0,
20191025,도로변9(동대문역사공원역),,,,,17.0,15.0,
20191025,도봉구,0.015,0.033,,0.002,19.0,9.0,0.4
20191025,동대문구,0.025,0.025,,0.002,25.0,10.0,0.4
20191025,동작구,0.029,0.019,,0.003,30.0,13.0,0.4
20191025,동작대로,0.047,0.015,,0.006,24.0,7.0,0.4
20191025,마포구,0.03,0.037,,0.002,26.0,12.0,0.4
20191025,마포아트센터,0.02,0.03,,0.003,24.0,11.0,0.2
20191025,북한산,0.007,0.034,,0.002,16.0,7.0,0.3
20191025,서대문구,0.017,0.028,,0.003,23.0,8.0,0.6
20191025,서울숲,0.022,0.023,,0.004,26.0,12.0,1.1
20191025,서초구,0.029,0.029,,0.003,19.0,10.0,0.3
20191025,성동구,0.03,0.023,,0.003,22.0,12.0,0.4
20191025,성북구,0.022,0.029,,0.002,32.0,8.0,0.4
20191025,세곡,0.029,0.013,,0.003,25.0,11.0,0.5
20191025,송파구,0.029,0.025,,0.002,23.0,11.0,0.4
20191025,시장1(통인시장),,,,,13.0,11.0,
20191025,시장2(남대문시장),,,,,15.0,14.0,
20191025,시장3(중부시장),,,,,14.0,14.0,
20191025,시장4(방산시장),,,,,15.0,14.0,
20191025,시장5(동대문쇼핑센터),,,,,18.0,16.0,
20191025,시흥대로,0.044,0.019,,0.004,26.0,14.0,0.6
20191025,신촌로,0.048,0.016,,0.003,29.0,16.0,0.6
20191025,양천구,0.027,0.032,,0.007,32.0,16.0,0.4
20191025,영등포구,0.031,0.02,,0.002,25.0,14.0,0.3
20191025,영등포로,0.046,0.014,,0.003,32.0,15.0,0.6
20191025,올림픽공원,0.02,0.021,,0.002,25.0,11.0,0.5
20191025,용산구,0.026,0.025,,0.003,18.0,10.0,0.4
20191025,은평구,0.021,0.03,,0.004,24.0,12.0,0.5
20191025,을지로(금속),,,,,20.0,17.0,
20191025,을지인쇄골목1(인쇄골목),,,,,45.0,19.0,
20191025,을지인쇄골목2(인쇄골목),,,,,15.0,14.0,
20191025,자연사박물관,,,,,22.0,13.0,
